ссылка на товар,бренд,наименование,промо цена,регулярная цена,id товара
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/suhoy-korm-dlya-vzroslyh-sobak-melkih-porod-cyplenok-i-korichnevyy-ris-pak-1kg.html,Guabi Natural,"Natural Dog Adult Сухой корм для взрослых собак мелких пород, с цыпленком и коричневым рисом, 1 кг",1140,1140,159410
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/sp-korm-d-vzr-sob-b-z-kur-kart-4-2-5kg.html,Hill's,"Science Plan No Grain Беззлаковый сухой корм для взрослых собак средних пород, с курицей, 2.5 кг",3055,3055,143100
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/korm-vlazhnyy-natural-senor-dlya-sobak-melkih-porod-s-kuricey.html,Trainer,Корм влажный Натурал сеньор для собак мелких пород с курицей,299,299,125959
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/pauch-dlya-sobak-myasnoe-izobilie.html,Chappi,"Корм влажный для собак Мясное изобилие, 85 г",20,20,118677
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/pauch-dlya-sobak-govyadina-po-domashnemu.html,Chappi,"Корм влажный для собак Говядина по-домашнему, 85 г",20,20,118675
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/pauch-dlya-sobak-s-govyadinoy-i-yagnenkom.html,Pedigree,"Корм влажный для собак с говядиной и ягненком, 85 г",26,26,118657
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/pauch-dlya-sobak-s-krolikom-i-indeykoy.html,Pedigree,"Корм влажный для собак с кроликом и индейкой, 85 г",26,26,118655
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/pauch-dlya-sobak-s-kuricey.html,Pedigree,"Корм влажный для собак с курицей, 85 г",26,26,118653
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/pauch-dlya-sobak-s-govyadinoy.html,Pedigree,"Корм влажный для собак с говядиной, 85 г",26,26,118651
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/suhoy-korm-hills-science-plan-dlya-shchenkov-krupnyh-porod-s-optimalnymsoderzhaniem-energii-i-mineralov-s-kuricey-12-kg.html,Hill's,"Science Plan Сухой корм для щенков крупных пород с оптимальным содержанием энергии и минералов, с курицей, 12 кг",9557,9557,104655
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/animonda-konservy-150g-vom-feinsten-adult-dlya-sobak-s-indeykoy-i-yagnenk.html,Animonda,"Vom Feinsten Adult консервы для собак старше 1 года, с индейкой и ягненком, 150 г",245,245,84389
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Korm_dlya_sobak_Royal_Kanin_Bokser_26_Edalt_mesh__12_kg_1009167.html,Royal Canin,"Boxer Adult корм для собак породы боксер старше 15 месяцев, 12 кг",9325,9325,60870
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Korm_dlya_sobak_Proplan_Aktiv_kuritsaris_mesh__14kg_1003469.html,PRO PLAN®,"Opti Power сухой корм для взрослых собак при больших физических нагрузках с курицей, 14 кг",9169,9169,54810
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pedigree_suhoy_korm_dlya_vzroslyh_sobak_vseh_porod_govyadina.html,Pedigree,"Корм для взрослых собак всех пород, с говядиной, 2,2 кг",629,629,42315
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Chappi_suhoy_korm_dlya_sobak_Myasnoe_izobilie.html,Chappi,"Корм для собак всех пород, мясное изобилие с овощами и травами, 2,5 кг",545,545,42481
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Acanaarge_Breed_suhoy_korm_dlya_sobak_krupnyh_porod_kuritsa.html,Acana,"Wild Coast сухой корм для собак всех пород и возрастов с рыбой и овсом, 340 г",315,315,79397
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Chappi_suhoy_korm_dlya_sobak_s_govyadinoy.html,Chappi,"Корм для собак всех пород, с говядиной по-домашнему с овощами и травами, 15 кг",2847,2847,42480
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pedigree_suhoy_korm_dlya_vzroslyh_sobak_melkih_porod_govyadina.html,Pedigree,"Сухой корм для взрослых собак маленьких пород, с говядиной, 2,2 кг",717,717,42314
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pedigree_suhoy_korm_dlya_shchenkov_vseh_porod.html,Pedigree,"Сухой корм для щенков всех пород с 2 месяцев, с курицей, 13 кг",3909,3909,42312
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pedigree_suhoy_korm_dlya_vzroslyh_sobak_krupnyh_porod.html,Pedigree,"Сухой корм для взрослых собак крупных пород, с говядиной, 13 кг",3945,3945,42310
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Belcando_Puppy_Gravy_suhoy_korm_dlya_shchenkov_ptitsa.html,Belcando,"Puppy Gravy корм для щенков всех пород до 4-х месяцев, для щенков мелких  пород до 1 года, с птицей, 4 кг",3215,3215,121046
https://4lapy.ru/catalog/koshki/korm-koshki/dieticheskiy/Purina_Veterinary_Diets_CN_konservirovannyy_korm_dlya_koshek_i_sobak_reabilitatsiya_bn__195g_1001925.html,PRO PLAN® Veterinary Diets,"CN Convalescence Влажный диетический корм (консервы) для кошек и собак при выздоровлении, 195 гр.",289,289,42510
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/monge-dog-monoproteico-solo-konservy-dlya-sobak-pashtet-iz-indeyki-150g.html,Monge,"Monoprotein консервы для собак, с индейкой, 400 г",485,485,82068
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Avva_Premium_Fresh_Meat_suhoy_korm_dlya_sobak_vseh_porod_yagnenokris.html,Aвва,"Premium Fresh Meat Adult сухой корм для собак всех пород старше 1 года, с ягненком и рисом, 3 кг",1619,1619,44100
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/monge-dog-monoproteico-solo-konservy-dlya-sobak-pashtet-iz-yagnenka-150g.html,Monge,"Monoprotein консервы для собак, с ягненком, 400 г",485,485,82088
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/monge-dog-monoproteico-solo-konservy-dlya-sobak-pashtet-iz-oleniny-150g.html,Monge,"Monoprotein консервы для собак, с олениной, 150 г",279,279,82076
https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/Hills_CD_dieticheskiy_suhoy_korm_dlya_sobak_dlya_profilaktiki_MKB_struvitnogo_tipa.html,Hill's,"Prescription Diet c/d Multicare Urinary Care Сухой диетический корм для собак при профилактике мочекаменной болезни (мкб), с курицей, 12 кг",16839,16839,31911
https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/pd-meta-korm-d-sob-kor-vesa-yagn-12kg.html,Hill's,"Prescription Diet Metabolic Сухой диетический корм для собак, способствующий снижению и контролю веса, с ягненком и рисом, 1,5 кг",3255,3255,143066
https://4lapy.ru/catalog/veterinarnaya-apteka/sobaka/dieticheskiy-korm-sobaka/korm-vlazhnyy-dlya-sobak-w-d-pri-diabete-370g.html,Hill's,"Prescription Diet w/d Влажный диетический корм (консервы) для собак при поддержании веса и сахарном диабете, с курицей, 370 гр.",603,669,159203
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/konservy-dlya-sobak-s-govyadinoy.html,Hill's,"Science Plan Консервы для взрослых собак для поддержания мышечной массы и здорового иммунитета, с говядиной, 370 гр.",329,365,137004
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/proplan-700g-dlya-sobak-melkih-porod-9-kurica.html,PRO PLAN®,"Opti Age Сухой корм для пожилых собак мелких и карликовых пород для поддержки мозговой активности, с курицей, 700 гр.",669,669,77129
https://4lapy.ru/catalog/sobaki/korm-sobaki/holistik/konservy-dlya-sobak-vseh-porod-cyplenok-tykva-410g.html,Aвва,"Adult Консервы для взрослых всех пород, цыплёнок и тыква, 410 гр.",185,185,149606
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/Korm_dlya_sobak_Treyner__Fitness_Edalt_Mini_s_utkoy_i_risom_konservy_bn__150g_1003431.html,Trainer,"Natural No Gluten Mini Adult консервы для собак мелких пород, с уткой ирисом, 150 г",409,409,31609
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/Korm_dlya_sobak_Treyner_Natural_Edalt_Mini_s_kuritsey_i_risom_konservy_bn__150g_1003430.html,Trainer,"Natural Small & Toy Adult консервы для собак мелких и миниатюрных пород, с курицей, 150 г",289,289,31607
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/AVVA_Premium_konservirovannyy_korm_dlya_sobak_tsyplenok_s_tykvoy_200_gr_1007373.html,Aвва,"Premium Adult консервы для собак всех пород, с цыпленком и тыквой, 200гр",239,239,42048
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-mini-dental.html,Royal Canin,"Mini Dental Care полнорационный корм для собак мелких пород, склонных к образованию зубного камня, 1кг",1085,1085,96194
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/avva-kons-100g-dlya-sobak-nezhnaya-telyatina.html,Aвва,"Adult Консервы для взрослых собак всех пород, с телятиной, 100 гр.",85,85,147529
https://4lapy.ru/catalog/sobaki/korm-sobaki/holistik/avva-kons-400g-dlya-sobak-govyadina-s-morkovyu.html,Aвва,"Adult Консервы для взрослых собак всех пород, говядина с морковью, 800 гр.",315,315,137553
https://4lapy.ru/catalog/sobaki/korm-sobaki/holistik/avva-kons-400g-dlya-sobak-indeyka-s-yablokom.html,Aвва,"Adult Консервы для взрослых собак всех пород, индейка с яблоком, 400 гр.",185,185,137547
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/AVVA_Premium_konservirovannyy_korm_dlya_sobak_tsyplenok_i_indeyka_s_yablokom_100_gr_1007368.html,Aвва,"Premium Adult консервы для собак мелких пород, с цыпленком, индейкой и яблоком, 100гр",165,165,44553
https://4lapy.ru/catalog/sobaki/korm-sobaki/holistik/avva-kons-200g-dlya-sobak-indeyka-utka-s-yablokom.html,Aвва,"Adult Консервы для взрослых собак всех пород, индейка и утка с яблоком, 200 гр.",125,125,137541
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/gimdog-pure-delight-konservy-dlya-sobak-iz-tunca-s-govyadinoy-85g.html,GIMBORN,"GimDog Pure Delight Консервы для собак из тунца с говядиной, 85 г",153,153,117074
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/AVVA_konservirovannyy_korm_dlya_sobak_melkih_porod_kusochki_kuritsy_v_gele_100_g_1004853.html,Aвва,"Консервы для собак мелких пород, с кусочками курицы в желе, 100 гр.",59,59,42019
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/Avva_Premium_konservirovannyy_korm_dlya_shchenkov_yagnenok_s_risom.html,Aвва,"Premium Puppy консервы для щенков средних и крупных пород, с ягненком и рисом, 200гр",239,239,42026
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/AVVA_Premium_konservirovannyy_korm_dlya_sobak_negnaya_telyatina_100_gr_1007370.html,Aвва,"Premium Adult консервы для собак мелких пород, с нежной телятиной, 100гр",165,165,42044
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/AVVA_Premium_konservirovannyy_korm_dlya_sobak_indeyka_s_risom_100_gr_1007363.html,Aвва,"Premium Adult консервы для собак мелких пород, с индейкой и рисом, 100гр",165,165,42032
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/AVVA_konservirovannyy_korm_dlya_shchenkov_negnye_kusochki_myasa_tsyplenka_v_gele_100_g_1004854.html,Aвва,"Консервы для щенков всех пород, с нежными кусочками цыпленка в желе, 100 гр.",59,59,42021
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/AVVA_konservirovannyy_korm_dlya_sobak_melkih_porod_kusochki_govyadiny_v_gele_100_g_1004850.html,Aвва,"Консервы для собак мелких пород, с кусочками говядины в желе, 100 гр.",59,59,42013
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/avva-kons-200g-dlya-shchenkov-govyadina.html,Aвва,"Puppy Консервы для щенков всех пород, с говядиной, 200 гр.",125,125,147540
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/grain-free-formula-dlya-shchenkov-srednih-i-krupnyh-porod-s-chuvstvitelnym-pishchevareniem-s-vysokim-soderzhaniem-indeyki-12kg.html,PRO PLAN®,"Grain Free сухой корм для щенков для средних и крупных пород при чувствительном пищеварении с индейкой и рисом, 12 кг",6288,7859,126369
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/ragu-iz-govyadiny-i-indeyki.html,Cesar,"Фермерская Кухня с аппетитной говядиной и индейкой в соусе, 150 г",95,135,94803
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/AVVA_Premium_konservirovannyy_korm_dlya_sobak_negnaya_Telyatina_i_utka_200_gr_1007374.html,Aвва,"Premium Adult консервы для собак всех пород, с телятиной и уткой, 200гр",239,239,42050
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/AVVA_Premium_konservirovannyy_korm_dlya_sobak_krolik_s_risom_200_gr_1007371.html,Aвва,"Premium Adult консервы для собак всех пород, с кроликом и рисом, 200гр",239,239,42046
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/AVVA_Premium_konservirovannyy_korm_dlya_sobak_govyadina_200_gr_1007367.html,Aвва,"Premium Adult консервы для собак всех пород, с говядиной, 200гр",239,239,42040
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/AVVA_Premium_konservirovannyy_korm_dlya_sobak_govyadina_100_gr_1007366.html,Aвва,"Premium Adult консервы для собак мелких пород, с говядиной, 100гр",165,165,42038
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/AVVA_Premium_konservirovannyy_korm_dlya_sobak_yagnenok_200_gr_1007365.html,Aвва,"Premium Adult консервы для собак всех пород, с ягненком, 200гр",239,239,42036
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/AVVA_konservirovannyy_korm_dlya_sobak_melkih_porod_kusochki_negnoy_telyatiny_v_gele_100_g_1004851.html,Aвва,"Консервы для собак мелких пород, с кусочками нежной телятины в желе, 100 гр.",59,59,42015
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/gimdog-pure-delight-konservy-dlya-sobak-iz-cyplenka-85g.html,GIMBORN,"GimDog Pure Delight Консервы для собак из цыпленка, 85 г",153,153,117076
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/gimdog-pure-delight-konservy-dlya-sobak-iz-tunca-85g.html,GIMBORN,"GimDog Pure Delight Консервы для собак из тунца, 85 г",153,153,117072
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/korm-vlazhnyy-140g-royal-kanin-dlya-sobak-krupnyh-porod-maksi-edalt.html,Royal Canin,Корм влажный 140г Роял Канин для собак крупных пород Макси Эдалт,159,159,86920
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Korm_dlya_shchenkov_Heppi_Dog_Mini_YUnior_29_pak__1kg_1003234.html,Happy Dog,"Mini Baby and Junior корм для щенков мелких пород собак до 10-12 месяцев, беременных и кормящих собак, 1 кг",865,865,31826
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/monge-dog-speciality-puppy-junior-korm-dlya-shchenkov-vseh-porod-yagnenok-s-r.html,Monge,"All Breeds Puppy and Junior Сухой корм для щенков всех пород, с ягненком и рисом, 800 гр.",1109,1109,82159
https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/Hills_ZD_dieticheskiy_suhoy_korm_dlya_sobak_ultra_dlyaecheniya_allergii.html,Hill's,"Prescription Diet z/d Сухой диетический гипоаллергенный корм для собак при пищевой аллергии, 3 кг",6999,6999,43629
https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/pd-d-d-korm-d-sob-allerg-utk-ris-6h1-5kg.html,Hill's,"Prescription Diet d/d Сухой диетический корм для собак при аллергии, заболеваниях кожи и неблагоприятной реакции на пищу, с уткой и рисом, 1,5 кг",2999,2999,143019
https://4lapy.ru/catalog/sobaki/korm-sobaki/konservy-korm-sobaki/monge-dog-monoproteico-solo-konservy-dlya-sobak-pashtet-iz-utki-150g.html,Monge,"Monoprotein консервы для собак, с уткой, 150 г",279,279,82084
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-srednih-i-krupnyh-porod-govyadina-i-ris.html,Purina ONE®,"Adult сухой корм для взрослых собак для средних и крупных пород с говядиной и рисом, 10 кг",3735,4149,147257
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/suhoy-korm-dlya-shchenkov-vseh-porod-bezzernovoy-utka-s-kartofelem.html,Monge,"BWild Feed the Instinct Grain Free Сухой корм беззерновой для щенков всех пород, с уткой и картофелем, 2,5 кг",3835,3835,91458
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Korm_suhoy_Royal_Kanin_dlya_sobak_srednih_porod_Daydgestiv_s_myasom_ptitsy.html,Royal Canin,"Digestive Care корм сухой для собак средних пород с чувствительным пищеварением, 3 кг",2759,2759,60896
https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/monge-dog-speciality-mini-korm-dlya-vzroslyh-sobak-melkih-porod-yagnenok-s.html,Monge,"Mini Adult корм для взрослых собак мелких пород, с ягненком, рисом и картофелем, 800 г",1199,1199,81131
